date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:42:55	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20May%202022%2007:42:55%20GMT	https://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}b88a.jpg	(from https://www.ushoperra.com/)
07:42:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:55%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_small.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_smallb88a.jpg	(from https://www.ushoperra.com/)
07:42:56	2359/2359	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20May%202022%2007:42:56%20GMT	https://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_small.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_smallb88a.jpg	(from https://www.ushoperra.com/)
07:42:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:56%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}b88a.jpg	(from https://www.ushoperra.com/)
07:42:57	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20May%202022%2007:42:57%20GMT	https://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage1Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}b88a.jpg	(from https://www.ushoperra.com/)
07:42:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:57%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_small.jpg?v=1650917930	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_small3f68.jpg	(from https://www.ushoperra.com/)
07:42:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:57%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/variantimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_small.jpg?v=1650917930	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/variantimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_small.343f68.dela	(from https://www.ushoperra.com/)
07:42:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:58%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/variantimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_{width}x{height}.jpg?v=1650917930	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/variantimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_{width}x{height}	(from https://www.ushoperra.com/)
07:42:58	159007/159007	---MCZ	200	added ('OK')	text/html	etag:cacheable:114621268fa6792e7016c04a3790b2ed	https://www.ushoperra.com/products/children-biological-microscope-science-educational-toy-gift-for-kids	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/products/children-biological-microscope-science-educational-toy-gift-for-kids.html	(from https://www.ushoperra.com/)
07:42:59	7233/7233	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20May%202022%2007:42:59%20GMT	https://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_small.jpg?v=1650917930	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_small3f68.jpg	(from https://www.ushoperra.com/)
07:42:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:59%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_{width}x{height}.jpg?v=1650917930	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Children-Biological-Microscope-Microscope-Kit-Lab-LED-100X-400X-1200X-Home-School-Science-Educational-Toy-Gift_{width}x{height}.383	(from https://www.ushoperra.com/)
07:43:00	111482/111482	---MCZ	200	added ('OK')	text/html	etag:cacheable:b78db404adb1132c6dfb41990689b254	https://www.ushoperra.com/products/aluminum-pizza-peel-with-long-handle	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/products/aluminum-pizza-peel-with-long-handle.html	(from https://www.ushoperra.com/)
